gid,lbl,val,geometry,result
다사457502,,0.0,"POLYGON ((945700 1950200, 945700 1950300, 945800 1950300, 945800 1950200, 945700 1950200))",0.0
다사452469,,0.0,"POLYGON ((945200 1946900, 945200 1947000, 945300 1947000, 945300 1946900, 945200 1946900))",0.0
다사484452,,0.0,"POLYGON ((948400 1945200, 948400 1945300, 948500 1945300, 948500 1945200, 948400 1945200))",298.75
다사455498,,0.0,"POLYGON ((945500 1949800, 945500 1949900, 945600 1949900, 945600 1949800, 945500 1949800))",0.0
다사456477,,0.0,"POLYGON ((945600 1947700, 945600 1947800, 945700 1947800, 945700 1947700, 945600 1947700))",190.125
다사471490,,0.0,"POLYGON ((947100 1949000, 947100 1949100, 947200 1949100, 947200 1949000, 947100 1949000))",0.0
다사483483,,0.0,"POLYGON ((948300 1948300, 948300 1948400, 948400 1948400, 948400 1948300, 948300 1948300))",0.0
다사467500,,0.0,"POLYGON ((946700 1950000, 946700 1950100, 946800 1950100, 946800 1950000, 946700 1950000))",0.0
다사489465,,0.0,"POLYGON ((948900 1946500, 948900 1946600, 949000 1946600, 949000 1946500, 948900 1946500))",39.75
다사502465,,0.0,"POLYGON ((950200 1946500, 950200 1946600, 950300 1946600, 950300 1946500, 950200 1946500))",0.0
다사470489,,0.0,"POLYGON ((947000 1948900, 947000 1949000, 947100 1949000, 947100 1948900, 947000 1948900))",0.0
다사510473,,0.0,"POLYGON ((951000 1947300, 951000 1947400, 951100 1947400, 951100 1947300, 951000 1947300))",0.0
다사506487,,0.0,"POLYGON ((950600 1948700, 950600 1948800, 950700 1948800, 950700 1948700, 950600 1948700))",0.0
다사461503,,0.0,"POLYGON ((946100 1950300, 946100 1950400, 946200 1950400, 946200 1950300, 946100 1950300))",0.0
다사510479,,0.0,"POLYGON ((951000 1947900, 951000 1948000, 951100 1948000, 951100 1947900, 951000 1947900))",0.0
다사503473,,0.0,"POLYGON ((950300 1947300, 950300 1947400, 950400 1947400, 950400 1947300, 950300 1947300))",0.0
다사453474,,0.0,"POLYGON ((945300 1947400, 945300 1947500, 945400 1947500, 945400 1947400, 945300 1947400))",226.75
다사482475,,0.0,"POLYGON ((948200 1947500, 948200 1947600, 948300 1947600, 948300 1947500, 948200 1947500))",0.0
다사462486,,0.0,"POLYGON ((946200 1948600, 946200 1948700, 946300 1948700, 946300 1948600, 946200 1948600))",3.875
다사461490,,0.0,"POLYGON ((946100 1949000, 946100 1949100, 946200 1949100, 946200 1949000, 946100 1949000))",213.625
다사469490,,0.0,"POLYGON ((946900 1949000, 946900 1949100, 947000 1949100, 947000 1949000, 946900 1949000))",0.0
다사475487,,0.0,"POLYGON ((947500 1948700, 947500 1948800, 947600 1948800, 947600 1948700, 947500 1948700))",0.0
다사464467,,0.0,"POLYGON ((946400 1946700, 946400 1946800, 946500 1946800, 946500 1946700, 946400 1946700))",173.375
다사476485,,0.0,"POLYGON ((947600 1948500, 947600 1948600, 947700 1948600, 947700 1948500, 947600 1948500))",58.5
다사465496,,0.0,"POLYGON ((946500 1949600, 946500 1949700, 946600 1949700, 946600 1949600, 946500 1949600))",0.0
다사486480,,0.0,"POLYGON ((948600 1948000, 948600 1948100, 948700 1948100, 948700 1948000, 948600 1948000))",55.625
다사491464,,0.0,"POLYGON ((949100 1946400, 949100 1946500, 949200 1946500, 949200 1946400, 949100 1946400))",71.25
다사466461,,0.0,"POLYGON ((946600 1946100, 946600 1946200, 946700 1946200, 946700 1946100, 946600 1946100))",16.875
다사493480,,0.0,"POLYGON ((949300 1948000, 949300 1948100, 949400 1948100, 949400 1948000, 949300 1948000))",0.0
다사491470,,0.0,"POLYGON ((949100 1947000, 949100 1947100, 949200 1947100, 949200 1947000, 949100 1947000))",231.75
다사464494,,0.0,"POLYGON ((946400 1949400, 946400 1949500, 946500 1949500, 946500 1949400, 946400 1949400))",12.625
다사494480,,0.0,"POLYGON ((949400 1948000, 949400 1948100, 949500 1948100, 949500 1948000, 949400 1948000))",0.0
다사463492,,0.0,"POLYGON ((946300 1949200, 946300 1949300, 946400 1949300, 946400 1949200, 946300 1949200))",446.875
다사506481,,0.0,"POLYGON ((950600 1948100, 950600 1948200, 950700 1948200, 950700 1948100, 950600 1948100))",0.0
다사490489,,0.0,"POLYGON ((949000 1948900, 949000 1949000, 949100 1949000, 949100 1948900, 949000 1948900))",0.0
다사490484,,0.0,"POLYGON ((949000 1948400, 949000 1948500, 949100 1948500, 949100 1948400, 949000 1948400))",0.0
다사473487,,0.0,"POLYGON ((947300 1948700, 947300 1948800, 947400 1948800, 947400 1948700, 947300 1948700))",2.75
다사465499,,0.0,"POLYGON ((946500 1949900, 946500 1950000, 946600 1950000, 946600 1949900, 946500 1949900))",0.0
다사506467,,0.0,"POLYGON ((950600 1946700, 950600 1946800, 950700 1946800, 950700 1946700, 950600 1946700))",0.0
다사450506,,0.0,"POLYGON ((945000 1950600, 945000 1950700, 945100 1950700, 945100 1950600, 945000 1950600))",0.0
다사476464,,0.0,"POLYGON ((947600 1946400, 947600 1946500, 947700 1946500, 947700 1946400, 947600 1946400))",60.0
다사510483,,0.0,"POLYGON ((951000 1948300, 951000 1948400, 951100 1948400, 951100 1948300, 951000 1948300))",0.0
다사474432,,0.0,"POLYGON ((947400 1943200, 947400 1943300, 947500 1943300, 947500 1943200, 947400 1943200))",88.25
다사458463,,0.0,"POLYGON ((945800 1946300, 945800 1946400, 945900 1946400, 945900 1946300, 945800 1946300))",66.25
다사477482,,0.0,"POLYGON ((947700 1948200, 947700 1948300, 947800 1948300, 947800 1948200, 947700 1948200))",70.5
다사508476,,0.0,"POLYGON ((950800 1947600, 950800 1947700, 950900 1947700, 950900 1947600, 950800 1947600))",0.0
다사471497,,0.0,"POLYGON ((947100 1949700, 947100 1949800, 947200 1949800, 947200 1949700, 947100 1949700))",0.0
다사482473,,0.0,"POLYGON ((948200 1947300, 948200 1947400, 948300 1947400, 948300 1947300, 948200 1947300))",0.0
다사460478,,0.0,"POLYGON ((946000 1947800, 946000 1947900, 946100 1947900, 946100 1947800, 946000 1947800))",110.125
다사472494,,0.0,"POLYGON ((947200 1949400, 947200 1949500, 947300 1949500, 947300 1949400, 947200 1949400))",0.0
다사503466,,0.0,"POLYGON ((950300 1946600, 950300 1946700, 950400 1946700, 950400 1946600, 950300 1946600))",142.75
다사510481,,0.0,"POLYGON ((951000 1948100, 951000 1948200, 951100 1948200, 951100 1948100, 951000 1948100))",0.0
다사460481,,0.0,"POLYGON ((946000 1948100, 946000 1948200, 946100 1948200, 946100 1948100, 946000 1948100))",0.0
다사481468,,0.0,"POLYGON ((948100 1946800, 948100 1946900, 948200 1946900, 948200 1946800, 948100 1946800))",118.75
다사511475,,0.0,"POLYGON ((951100 1947500, 951100 1947600, 951200 1947600, 951200 1947500, 951100 1947500))",0.0
다사503482,,0.0,"POLYGON ((950300 1948200, 950300 1948300, 950400 1948300, 950400 1948200, 950300 1948200))",0.0
다사513478,,0.0,"POLYGON ((951300 1947800, 951300 1947900, 951400 1947900, 951400 1947800, 951300 1947800))",0.0
다사496491,,0.0,"POLYGON ((949600 1949100, 949600 1949200, 949700 1949200, 949700 1949100, 949600 1949100))",0.0
다사490490,,0.0,"POLYGON ((949000 1949000, 949000 1949100, 949100 1949100, 949100 1949000, 949000 1949000))",0.0
다사507470,,0.0,"POLYGON ((950700 1947000, 950700 1947100, 950800 1947100, 950800 1947000, 950700 1947000))",0.0
다사468494,,0.0,"POLYGON ((946800 1949400, 946800 1949500, 946900 1949500, 946900 1949400, 946800 1949400))",0.0
다사482488,,0.0,"POLYGON ((948200 1948800, 948200 1948900, 948300 1948900, 948300 1948800, 948200 1948800))",0.0
다사460483,,0.0,"POLYGON ((946000 1948300, 946000 1948400, 946100 1948400, 946100 1948300, 946000 1948300))",0.0
다사496478,,0.0,"POLYGON ((949600 1947800, 949600 1947900, 949700 1947900, 949700 1947800, 949600 1947800))",0.0
다사484487,,0.0,"POLYGON ((948400 1948700, 948400 1948800, 948500 1948800, 948500 1948700, 948400 1948700))",0.0
다사484467,,0.0,"POLYGON ((948400 1946700, 948400 1946800, 948500 1946800, 948500 1946700, 948400 1946700))",71.875
다사507483,,0.0,"POLYGON ((950700 1948300, 950700 1948400, 950800 1948400, 950800 1948300, 950700 1948300))",0.0
다사495483,,0.0,"POLYGON ((949500 1948300, 949500 1948400, 949600 1948400, 949600 1948300, 949500 1948300))",0.0
다사492483,,0.0,"POLYGON ((949200 1948300, 949200 1948400, 949300 1948400, 949300 1948300, 949200 1948300))",0.0
다사503467,,0.0,"POLYGON ((950300 1946700, 950300 1946800, 950400 1946800, 950400 1946700, 950300 1946700))",230.25
다사481444,,0.0,"POLYGON ((948100 1944400, 948100 1944500, 948200 1944500, 948200 1944400, 948100 1944400))",294.625
다사500480,,0.0,"POLYGON ((950000 1948000, 950000 1948100, 950100 1948100, 950100 1948000, 950000 1948000))",0.0
다사489484,,0.0,"POLYGON ((948900 1948400, 948900 1948500, 949000 1948500, 949000 1948400, 948900 1948400))",0.0
다사500481,,0.0,"POLYGON ((950000 1948100, 950000 1948200, 950100 1948200, 950100 1948100, 950000 1948100))",0.0
다사511466,,0.0,"POLYGON ((951100 1946600, 951100 1946700, 951200 1946700, 951200 1946600, 951100 1946600))",0.0
다사470497,,0.0,"POLYGON ((947000 1949700, 947000 1949800, 947100 1949800, 947100 1949700, 947000 1949700))",0.0
다사456507,,0.0,"POLYGON ((945600 1950700, 945600 1950800, 945700 1950800, 945700 1950700, 945600 1950700))",0.0
다사461504,,0.0,"POLYGON ((946100 1950400, 946100 1950500, 946200 1950500, 946200 1950400, 946100 1950400))",0.0
다사481450,,0.0,"POLYGON ((948100 1945000, 948100 1945100, 948200 1945100, 948200 1945000, 948100 1945000))",123.5
다사496485,,0.0,"POLYGON ((949600 1948500, 949600 1948600, 949700 1948600, 949700 1948500, 949600 1948500))",0.0
다사453504,,0.0,"POLYGON ((945300 1950400, 945300 1950500, 945400 1950500, 945400 1950400, 945300 1950400))",0.0
다사510472,,0.0,"POLYGON ((951000 1947200, 951000 1947300, 951100 1947300, 951100 1947200, 951000 1947200))",0.0
다사498479,,0.0,"POLYGON ((949800 1947900, 949800 1948000, 949900 1948000, 949900 1947900, 949800 1947900))",0.0
다사452470,,0.0,"POLYGON ((945200 1947000, 945200 1947100, 945300 1947100, 945300 1947000, 945200 1947000))",0.0
다사464497,,0.0,"POLYGON ((946400 1949700, 946400 1949800, 946500 1949800, 946500 1949700, 946400 1949700))",0.0
다사480464,,0.0,"POLYGON ((948000 1946400, 948000 1946500, 948100 1946500, 948100 1946400, 948000 1946400))",177.5
다사453501,,0.0,"POLYGON ((945300 1950100, 945300 1950200, 945400 1950200, 945400 1950100, 945300 1950100))",0.0
다사474492,,0.0,"POLYGON ((947400 1949200, 947400 1949300, 947500 1949300, 947500 1949200, 947400 1949200))",0.0
다사458478,,0.0,"POLYGON ((945800 1947800, 945800 1947900, 945900 1947900, 945900 1947800, 945800 1947800))",151.125
다사476484,,0.0,"POLYGON ((947600 1948400, 947600 1948500, 947700 1948500, 947700 1948400, 947600 1948400))",87.5
다사493481,,0.0,"POLYGON ((949300 1948100, 949300 1948200, 949400 1948200, 949400 1948100, 949300 1948100))",0.0
다사459461,,0.0,"POLYGON ((945900 1946100, 945900 1946200, 946000 1946200, 946000 1946100, 945900 1946100))",231.99999999999997
다사496492,,0.0,"POLYGON ((949600 1949200, 949600 1949300, 949700 1949300, 949700 1949200, 949600 1949200))",0.0
다사491478,,0.0,"POLYGON ((949100 1947800, 949100 1947900, 949200 1947900, 949200 1947800, 949100 1947800))",48.25
다사465467,,0.0,"POLYGON ((946500 1946700, 946500 1946800, 946600 1946800, 946600 1946700, 946500 1946700))",0.0
다사482489,,0.0,"POLYGON ((948200 1948900, 948200 1949000, 948300 1949000, 948300 1948900, 948200 1948900))",0.0
다사484466,,0.0,"POLYGON ((948400 1946600, 948400 1946700, 948500 1946700, 948500 1946600, 948400 1946600))",111.875
다사501465,,0.0,"POLYGON ((950100 1946500, 950100 1946600, 950200 1946600, 950200 1946500, 950100 1946500))",85.5
다사454499,,0.0,"POLYGON ((945400 1949900, 945400 1950000, 945500 1950000, 945500 1949900, 945400 1949900))",0.0
다사507479,,0.0,"POLYGON ((950700 1947900, 950700 1948000, 950800 1948000, 950800 1947900, 950700 1947900))",0.0
다사455478,,0.0,"POLYGON ((945500 1947800, 945500 1947900, 945600 1947900, 945600 1947800, 945500 1947800))",0.0
다사465436,,0.0,"POLYGON ((946500 1943600, 946500 1943700, 946600 1943700, 946600 1943600, 946500 1943600))",108.5
다사456495,,0.0,"POLYGON ((945600 1949500, 945600 1949600, 945700 1949600, 945700 1949500, 945600 1949500))",0.0
다사487471,,0.0,"POLYGON ((948700 1947100, 948700 1947200, 948800 1947200, 948800 1947100, 948700 1947100))",156.375
다사485492,,0.0,"POLYGON ((948500 1949200, 948500 1949300, 948600 1949300, 948600 1949200, 948500 1949200))",0.0
다사459503,,0.0,"POLYGON ((945900 1950300, 945900 1950400, 946000 1950400, 946000 1950300, 945900 1950300))",0.0
다사504472,,0.0,"POLYGON ((950400 1947200, 950400 1947300, 950500 1947300, 950500 1947200, 950400 1947200))",61.375
다사457461,,0.0,"POLYGON ((945700 1946100, 945700 1946200, 945800 1946200, 945800 1946100, 945700 1946100))",0.0
다사505468,,0.0,"POLYGON ((950500 1946800, 950500 1946900, 950600 1946900, 950600 1946800, 950500 1946800))",174.125
다사467497,,0.0,"POLYGON ((946700 1949700, 946700 1949800, 946800 1949800, 946800 1949700, 946700 1949700))",0.0
다사503479,,0.0,"POLYGON ((950300 1947900, 950300 1948000, 950400 1948000, 950400 1947900, 950300 1947900))",0.0
다사494475,,0.0,"POLYGON ((949400 1947500, 949400 1947600, 949500 1947600, 949500 1947500, 949400 1947500))",23.75
다사452474,,0.0,"POLYGON ((945200 1947400, 945200 1947500, 945300 1947500, 945300 1947400, 945200 1947400))",30.75
다사508467,,0.0,"POLYGON ((950800 1946700, 950800 1946800, 950900 1946800, 950900 1946700, 950800 1946700))",0.0
다사486483,,0.0,"POLYGON ((948600 1948300, 948600 1948400, 948700 1948400, 948700 1948300, 948600 1948300))",0.0
다사502484,,0.0,"POLYGON ((950200 1948400, 950200 1948500, 950300 1948500, 950300 1948400, 950200 1948400))",0.0
다사503487,,0.0,"POLYGON ((950300 1948700, 950300 1948800, 950400 1948800, 950400 1948700, 950300 1948700))",0.0
다사505486,,0.0,"POLYGON ((950500 1948600, 950500 1948700, 950600 1948700, 950600 1948600, 950500 1948600))",0.0
다사485477,,0.0,"POLYGON ((948500 1947700, 948500 1947800, 948600 1947800, 948600 1947700, 948500 1947700))",27.0
다사460484,,0.0,"POLYGON ((946000 1948400, 946000 1948500, 946100 1948500, 946100 1948400, 946000 1948400))",0.0
다사452509,,0.0,"POLYGON ((945200 1950900, 945200 1951000, 945300 1951000, 945300 1950900, 945200 1950900))",0.0
다사496484,,0.0,"POLYGON ((949600 1948400, 949600 1948500, 949700 1948500, 949700 1948400, 949600 1948400))",0.0
다사483481,,0.0,"POLYGON ((948300 1948100, 948300 1948200, 948400 1948200, 948400 1948100, 948300 1948100))",0.0
다사513477,,0.0,"POLYGON ((951300 1947700, 951300 1947800, 951400 1947800, 951400 1947700, 951300 1947700))",0.0
다사462503,,0.0,"POLYGON ((946200 1950300, 946200 1950400, 946300 1950400, 946300 1950300, 946200 1950300))",0.0
다사480465,,0.0,"POLYGON ((948000 1946500, 948000 1946600, 948100 1946600, 948100 1946500, 948000 1946500))",277.875
다사453509,,0.0,"POLYGON ((945300 1950900, 945300 1951000, 945400 1951000, 945400 1950900, 945300 1950900))",0.0
다사505475,,0.0,"POLYGON ((950500 1947500, 950500 1947600, 950600 1947600, 950600 1947500, 950500 1947500))",0.0
다사490471,,0.0,"POLYGON ((949000 1947100, 949000 1947200, 949100 1947200, 949100 1947100, 949000 1947100))",1.625
다사458488,,0.0,"POLYGON ((945800 1948800, 945800 1948900, 945900 1948900, 945900 1948800, 945800 1948800))",0.0
다사490472,,0.0,"POLYGON ((949000 1947200, 949000 1947300, 949100 1947300, 949100 1947200, 949000 1947200))",1.625
다사484469,,0.0,"POLYGON ((948400 1946900, 948400 1947000, 948500 1947000, 948500 1946900, 948400 1946900))",0.0
다사455501,,0.0,"POLYGON ((945500 1950100, 945500 1950200, 945600 1950200, 945600 1950100, 945500 1950100))",0.0
다사490456,,0.0,"POLYGON ((949000 1945600, 949000 1945700, 949100 1945700, 949100 1945600, 949000 1945600))",133.0
다사509465,,0.0,"POLYGON ((950900 1946500, 950900 1946600, 951000 1946600, 951000 1946500, 950900 1946500))",0.0
다사480483,,0.0,"POLYGON ((948000 1948300, 948000 1948400, 948100 1948400, 948100 1948300, 948000 1948300))",0.0
다사486490,,0.0,"POLYGON ((948600 1949000, 948600 1949100, 948700 1949100, 948700 1949000, 948600 1949000))",0.0
다사479486,,0.0,"POLYGON ((947900 1948600, 947900 1948700, 948000 1948700, 948000 1948600, 947900 1948600))",0.0
다사460471,,0.0,"POLYGON ((946000 1947100, 946000 1947200, 946100 1947200, 946100 1947100, 946000 1947100))",202.625
다사455499,,0.0,"POLYGON ((945500 1949900, 945500 1950000, 945600 1950000, 945600 1949900, 945500 1949900))",0.0
다사485467,,0.0,"POLYGON ((948500 1946700, 948500 1946800, 948600 1946800, 948600 1946700, 948500 1946700))",23.375
다사486449,,0.0,"POLYGON ((948600 1944900, 948600 1945000, 948700 1945000, 948700 1944900, 948600 1944900))",487.25
다사509473,,0.0,"POLYGON ((950900 1947300, 950900 1947400, 951000 1947400, 951000 1947300, 950900 1947300))",0.0
다사479478,,0.0,"POLYGON ((947900 1947800, 947900 1947900, 948000 1947900, 948000 1947800, 947900 1947800))",35.25
다사476489,,0.0,"POLYGON ((947600 1948900, 947600 1949000, 947700 1949000, 947700 1948900, 947600 1948900))",0.0
다사452468,,0.0,"POLYGON ((945200 1946800, 945200 1946900, 945300 1946900, 945300 1946800, 945200 1946800))",0.0
다사472489,,0.0,"POLYGON ((947200 1948900, 947200 1949000, 947300 1949000, 947300 1948900, 947200 1948900))",0.0
다사475488,,0.0,"POLYGON ((947500 1948800, 947500 1948900, 947600 1948900, 947600 1948800, 947500 1948800))",0.0
다사495480,,0.0,"POLYGON ((949500 1948000, 949500 1948100, 949600 1948100, 949600 1948000, 949500 1948000))",0.0
다사486484,,0.0,"POLYGON ((948600 1948400, 948600 1948500, 948700 1948500, 948700 1948400, 948600 1948400))",0.0
다사488448,,0.0,"POLYGON ((948800 1944800, 948800 1944900, 948900 1944900, 948900 1944800, 948800 1944800))",116.60000000000001
다사501472,,0.0,"POLYGON ((950100 1947200, 950100 1947300, 950200 1947300, 950200 1947200, 950100 1947200))",123.875
다사457499,,0.0,"POLYGON ((945700 1949900, 945700 1950000, 945800 1950000, 945800 1949900, 945700 1949900))",0.0
다사506475,,0.0,"POLYGON ((950600 1947500, 950600 1947600, 950700 1947600, 950700 1947500, 950600 1947500))",0.0
다사454498,,0.0,"POLYGON ((945400 1949800, 945400 1949900, 945500 1949900, 945500 1949800, 945400 1949800))",0.0
다사501477,,0.0,"POLYGON ((950100 1947700, 950100 1947800, 950200 1947800, 950200 1947700, 950100 1947700))",0.0
다사462495,,0.0,"POLYGON ((946200 1949500, 946200 1949600, 946300 1949600, 946300 1949500, 946200 1949500))",121.125
다사504464,,0.0,"POLYGON ((950400 1946400, 950400 1946500, 950500 1946500, 950500 1946400, 950400 1946400))",0.0
다사509479,,0.0,"POLYGON ((950900 1947900, 950900 1948000, 951000 1948000, 951000 1947900, 950900 1947900))",0.0
다사488465,,0.0,"POLYGON ((948800 1946500, 948800 1946600, 948900 1946600, 948900 1946500, 948800 1946500))",58.625
다사510467,,0.0,"POLYGON ((951000 1946700, 951000 1946800, 951100 1946800, 951100 1946700, 951000 1946700))",0.0
다사492464,,0.0,"POLYGON ((949200 1946400, 949200 1946500, 949300 1946500, 949300 1946400, 949200 1946400))",28.75
다사483489,,0.0,"POLYGON ((948300 1948900, 948300 1949000, 948400 1949000, 948400 1948900, 948300 1948900))",0.0
다사483469,,0.0,"POLYGON ((948300 1946900, 948300 1947000, 948400 1947000, 948400 1946900, 948300 1946900))",0.0
다사487490,,0.0,"POLYGON ((948700 1949000, 948700 1949100, 948800 1949100, 948800 1949000, 948700 1949000))",0.0
다사460482,,0.0,"POLYGON ((946000 1948200, 946000 1948300, 946100 1948300, 946100 1948200, 946000 1948200))",0.0
다사497468,,0.0,"POLYGON ((949700 1946800, 949700 1946900, 949800 1946900, 949800 1946800, 949700 1946800))",354.125
다사494471,,0.0,"POLYGON ((949400 1947100, 949400 1947200, 949500 1947200, 949500 1947100, 949400 1947100))",0.0
다사460479,,0.0,"POLYGON ((946000 1947900, 946000 1948000, 946100 1948000, 946100 1947900, 946000 1947900))",0.0
다사484477,,0.0,"POLYGON ((948400 1947700, 948400 1947800, 948500 1947800, 948500 1947700, 948400 1947700))",27.0
다사493484,,0.0,"POLYGON ((949300 1948400, 949300 1948500, 949400 1948500, 949400 1948400, 949300 1948400))",0.0
다사465493,,0.0,"POLYGON ((946500 1949300, 946500 1949400, 946600 1949400, 946600 1949300, 946500 1949300))",12.0
다사486482,,0.0,"POLYGON ((948600 1948200, 948600 1948300, 948700 1948300, 948700 1948200, 948600 1948200))",0.0
다사451466,,0.0,"POLYGON ((945100 1946600, 945100 1946700, 945200 1946700, 945200 1946600, 945100 1946600))",0.0
다사511477,,0.0,"POLYGON ((951100 1947700, 951100 1947800, 951200 1947800, 951200 1947700, 951100 1947700))",0.0
다사513474,,0.0,"POLYGON ((951300 1947400, 951300 1947500, 951400 1947500, 951400 1947400, 951300 1947400))",0.0
다사454463,,0.0,"POLYGON ((945400 1946300, 945400 1946400, 945500 1946400, 945500 1946300, 945400 1946300))",46.6
다사466478,,0.0,"POLYGON ((946600 1947800, 946600 1947900, 946700 1947900, 946700 1947800, 946600 1947800))",271.375
다사460490,,0.0,"POLYGON ((946000 1949000, 946000 1949100, 946100 1949100, 946100 1949000, 946000 1949000))",80.25
다사463498,,0.0,"POLYGON ((946300 1949800, 946300 1949900, 946400 1949900, 946400 1949800, 946300 1949800))",0.0
다사476488,,0.0,"POLYGON ((947600 1948800, 947600 1948900, 947700 1948900, 947700 1948800, 947600 1948800))",0.0
다사461475,,0.0,"POLYGON ((946100 1947500, 946100 1947600, 946200 1947600, 946200 1947500, 946100 1947500))",115.25
다사476487,,0.0,"POLYGON ((947600 1948700, 947600 1948800, 947700 1948800, 947700 1948700, 947600 1948700))",0.0
다사509484,,0.0,"POLYGON ((950900 1948400, 950900 1948500, 951000 1948500, 951000 1948400, 950900 1948400))",0.0
다사460500,,0.0,"POLYGON ((946000 1950000, 946000 1950100, 946100 1950100, 946100 1950000, 946000 1950000))",0.0
다사497492,,0.0,"POLYGON ((949700 1949200, 949700 1949300, 949800 1949300, 949800 1949200, 949700 1949200))",0.0
다사483449,,0.0,"POLYGON ((948300 1944900, 948300 1945000, 948400 1945000, 948400 1944900, 948300 1944900))",249.0
다사492477,,0.0,"POLYGON ((949200 1947700, 949200 1947800, 949300 1947800, 949300 1947700, 949200 1947700))",0.0
다사469499,,0.0,"POLYGON ((946900 1949900, 946900 1950000, 947000 1950000, 947000 1949900, 946900 1949900))",0.0
다사483450,,0.0,"POLYGON ((948300 1945000, 948300 1945100, 948400 1945100, 948400 1945000, 948300 1945000))",173.0
다사504482,,0.0,"POLYGON ((950400 1948200, 950400 1948300, 950500 1948300, 950500 1948200, 950400 1948200))",0.0
다사509475,,0.0,"POLYGON ((950900 1947500, 950900 1947600, 951000 1947600, 951000 1947500, 950900 1947500))",0.0
다사492479,,0.0,"POLYGON ((949200 1947900, 949200 1948000, 949300 1948000, 949300 1947900, 949200 1947900))",51.5
다사485470,,0.0,"POLYGON ((948500 1947000, 948500 1947100, 948600 1947100, 948600 1947000, 948500 1947000))",29.0
다사482487,,0.0,"POLYGON ((948200 1948700, 948200 1948800, 948300 1948800, 948300 1948700, 948200 1948700))",0.0
다사495477,,0.0,"POLYGON ((949500 1947700, 949500 1947800, 949600 1947800, 949600 1947700, 949500 1947700))",86.25
다사496489,,0.0,"POLYGON ((949600 1948900, 949600 1949000, 949700 1949000, 949700 1948900, 949600 1948900))",0.0
다사472430,,0.0,"POLYGON ((947200 1943000, 947200 1943100, 947300 1943100, 947300 1943000, 947200 1943000))",215.25
다사505481,,0.0,"POLYGON ((950500 1948100, 950500 1948200, 950600 1948200, 950600 1948100, 950500 1948100))",0.0
다사471489,,0.0,"POLYGON ((947100 1948900, 947100 1949000, 947200 1949000, 947200 1948900, 947100 1948900))",0.0
다사497481,,0.0,"POLYGON ((949700 1948100, 949700 1948200, 949800 1948200, 949800 1948100, 949700 1948100))",0.0
다사498482,,0.0,"POLYGON ((949800 1948200, 949800 1948300, 949900 1948300, 949900 1948200, 949800 1948200))",0.0
다사461460,,0.0,"POLYGON ((946100 1946000, 946100 1946100, 946200 1946100, 946200 1946000, 946100 1946000))",187.125
다사507478,,0.0,"POLYGON ((950700 1947800, 950700 1947900, 950800 1947900, 950800 1947800, 950700 1947800))",0.0
다사481479,,0.0,"POLYGON ((948100 1947900, 948100 1948000, 948200 1948000, 948200 1947900, 948100 1947900))",0.0
다사496467,,0.0,"POLYGON ((949600 1946700, 949600 1946800, 949700 1946800, 949700 1946700, 949600 1946700))",76.375
다사494485,,0.0,"POLYGON ((949400 1948500, 949400 1948600, 949500 1948600, 949500 1948500, 949400 1948500))",0.0
다사498484,,0.0,"POLYGON ((949800 1948400, 949800 1948500, 949900 1948500, 949900 1948400, 949800 1948400))",0.0
다사489468,,0.0,"POLYGON ((948900 1946800, 948900 1946900, 949000 1946900, 949000 1946800, 948900 1946800))",170.125
다사492485,,0.0,"POLYGON ((949200 1948500, 949200 1948600, 949300 1948600, 949300 1948500, 949200 1948500))",0.0
다사510477,,0.0,"POLYGON ((951000 1947700, 951000 1947800, 951100 1947800, 951100 1947700, 951000 1947700))",0.0
다사451470,,0.0,"POLYGON ((945100 1947000, 945100 1947100, 945200 1947100, 945200 1947000, 945100 1947000))",0.0
다사459478,,0.0,"POLYGON ((945900 1947800, 945900 1947900, 946000 1947900, 946000 1947800, 945900 1947800))",169.25
다사483487,,0.0,"POLYGON ((948300 1948700, 948300 1948800, 948400 1948800, 948400 1948700, 948300 1948700))",0.0
다사482469,,0.0,"POLYGON ((948200 1946900, 948200 1947000, 948300 1947000, 948300 1946900, 948200 1946900))",0.0
다사457480,,0.0,"POLYGON ((945700 1948000, 945700 1948100, 945800 1948100, 945800 1948000, 945700 1948000))",0.0
다사471484,,0.0,"POLYGON ((947100 1948400, 947100 1948500, 947200 1948500, 947200 1948400, 947100 1948400))",332.0
다사484492,,0.0,"POLYGON ((948400 1949200, 948400 1949300, 948500 1949300, 948500 1949200, 948400 1949200))",0.0
다사489486,,0.0,"POLYGON ((948900 1948600, 948900 1948700, 949000 1948700, 949000 1948600, 948900 1948600))",0.0
다사484476,,0.0,"POLYGON ((948400 1947600, 948400 1947700, 948500 1947700, 948500 1947600, 948400 1947600))",65.5
다사467432,,0.0,"POLYGON ((946700 1943200, 946700 1943300, 946800 1943300, 946800 1943200, 946700 1943200))",155.20000000000002
다사474486,,0.0,"POLYGON ((947400 1948600, 947400 1948700, 947500 1948700, 947500 1948600, 947400 1948600))",92.875
다사478443,,0.0,"POLYGON ((947800 1944300, 947800 1944400, 947900 1944400, 947900 1944300, 947800 1944300))",435.125
다사464479,,0.0,"POLYGON ((946400 1947900, 946400 1948000, 946500 1948000, 946500 1947900, 946400 1947900))",152.25
다사492471,,0.0,"POLYGON ((949200 1947100, 949200 1947200, 949300 1947200, 949300 1947100, 949200 1947100))",1.625
